ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65
train_nb\mel\mel00194.jpg,mel,9573,12823,2922,12484,17790,20679,9048,13864,45712,31930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.335621598107142,6.885457670638416,8.88783965877622,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00195.jpg,mel,2212,5279,2231,8332,9589,14846,8455,6391,8676,10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.938658347877084,29.02876482932585,41.08609311297491,0.0,281980.0,2146.0,0.769429325986968
train_nb\mel\mel00196.jpg,mel,5448,8976,3721,10054,9266,15351,9292,11500,20090,19657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9528323907946,56.15184511241499,64.29401107704061,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00197.jpg,mel,8178,10355,2401,9988,7658,16435,7929,12779,32393,21021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.81750734755807,64.06942248724124,66.54835860327431,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00198.jpg,mel,416,590,313,1993,3651,2531,991,795,2059,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1967283950617285,5.080072016460906,7.4078806584362145,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00199.jpg,mel,6613,9298,3475,13737,14751,24495,11726,15788,25987,19286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.44315059045719,37.132980190771256,58.43573937124002,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00200.jpg,mel,2984,5365,2172,11254,11746,18652,6666,10198,20500,11663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.72495464142856,55.3016345001008,59.11512588992987,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00201.jpg,mel,357,560,344,1143,2070,2113,766,609,613,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.22,11.09261316872428,16.119907407407407,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00202.jpg,mel,5305,9446,1501,8558,11389,12402,5516,7319,41151,18506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11852380396609,2.673922269732305,3.273087778119662,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00203.jpg,mel,115,111,47,247,1388,803,152,95,66,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1216049382716053,3.4492078189300415,5.844609053497943,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00204.jpg,mel,1285,1673,866,4193,9597,10293,2933,2983,4181,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.253127572016464,29.50721193415638,57.92551440329218,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00205.jpg,mel,7368,10010,4897,18999,24774,31970,13634,18249,31086,20545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.34628749376651,74.58287886343622,87.3474837929315,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00206.jpg,mel,6084,10271,4260,18822,30440,31398,13933,17003,28049,22455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.35274379569015,90.86458742267823,93.41123247992022,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00207.jpg,mel,815,1220,610,2699,5164,3875,1603,1527,3669,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.586893004115227,8.689866255144034,13.117489711934157,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00208.jpg,mel,2447,3880,2296,8933,13128,14030,6000,5909,9323,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6522482997167085,9.936832221031523,13.783679402433979,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00209.jpg,mel,1208,1386,748,2248,5673,4865,1629,1486,2270,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.818611111111114,19.431368312757204,32.94603909465021,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00210.jpg,mel,861,1126,530,2068,3553,4908,1666,1671,2095,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.340668724279837,22.534495884773666,35.43527777777778,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00211.jpg,mel,2641,4986,3471,14241,25324,23689,9613,9016,11603,9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.792011055820225,52.23576377468196,66.40889558509905,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00212.jpg,mel,4693,8138,4731,14421,22075,21183,11723,11616,15406,17058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.47586711795351,65.12355568759351,70.77046971320651,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00213.jpg,mel,1954,2835,1689,4878,6595,8423,3934,3843,4390,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1685667752443,17.120720763875582,27.243868557194862,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel00214.jpg,mel,2228,3399,1288,3573,3277,5597,3089,3995,5789,6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.38148148148149,43.16734567901235,57.77200617283951,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00215.jpg,mel,1236,1760,1336,3899,6627,6348,2679,2311,2537,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.186687242798357,20.81360082304527,41.05569958847737,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00216.jpg,mel,970,1612,911,6239,8390,7924,2854,2036,8978,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741453490222708,3.95136553172978,5.102367133868794,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00217.jpg,mel,3125,5482,3655,13872,25737,24343,10007,9587,13042,10592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.655781493702854,49.97883001411156,65.36000116712114,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00218.jpg,mel,1157,1663,1350,7959,7596,8144,4261,3680,9228,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9081528716485057,3.6235636452376156,5.330160001697631,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00219.jpg,mel,1753,3001,1887,7453,12234,12220,4919,4513,6125,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.772846396248237,12.286737790321384,15.345889611560866,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00220.jpg,mel,4274,6662,4050,16473,25276,30823,11585,11583,15121,12712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.712612335409396,38.668171545586695,41.51440864094049,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00221.jpg,mel,1129,1720,1344,4307,8732,7830,2917,2166,2315,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.85859053497943,34.34152263374486,52.04120370370371,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00222.jpg,mel,2627,3387,1977,4457,4555,6509,3273,3884,5626,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.01103909465021,64.76293209876543,91.10097736625515,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00223.jpg,mel,4368,7121,3793,12897,16009,17874,9484,10737,16447,15585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.66194071024627,67.3083640144723,70.15304406412801,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00224.jpg,mel,4239,6178,3865,17387,35111,29863,9911,10382,14684,11148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.84792942100182,75.25494965463825,79.06487071480865,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00225.jpg,mel,1373,2437,1455,7925,13414,13130,4380,3468,10493,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.755886004095535,7.985148383537227,9.831284682065593,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00226.jpg,mel,7071,9280,5994,16184,25441,24700,12080,11247,15147,18185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.073602902948576,28.05891839701217,36.793785610457405,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00227.jpg,mel,2632,4134,1958,8061,10646,14837,6480,7199,10260,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.643277382253393,15.88625343504971,21.028989697503423,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00228.jpg,mel,7304,12233,5252,18584,20912,27946,15811,17366,23338,24854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63360884465618,52.76136086324524,76.66610255811733,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00229.jpg,mel,6196,8887,1213,7244,13372,11360,4203,6388,39787,16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.934986047597322,2.878698978238496,2.8721047438169105,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00230.jpg,mel,196,251,131,726,2099,1919,355,390,589,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2461728395061735,5.351141975308642,9.529927983539096,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00231.jpg,mel,500,660,357,1454,3649,2769,916,868,1034,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.695205761316873,6.724917695473252,13.724444444444446,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00232.jpg,mel,5930,10378,6257,18624,19690,25459,13070,13469,18695,20807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.47166282931384,67.88953994206835,72.15760114165668,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00233.jpg,mel,5354,7740,2676,10213,10277,17889,7953,10745,17580,15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.683583344520834,49.00898768432879,64.12998933065775,0.0,281980.0,2146.0,0.769429325986968
train_nb\mel\mel00234.jpg,mel,1848,2593,1195,3595,4706,6523,2926,2912,3579,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.65796296296297,42.01908436213992,55.994609053497946,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00235.jpg,mel,3083,4696,1742,8570,10983,17488,6880,8632,15034,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.881041178155737,20.08688951606914,34.747244002588886,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00236.jpg,mel,558,815,664,1799,3237,2762,1281,987,1056,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.449794238683128,8.614362139917697,18.523713991769547,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00237.jpg,mel,7003,9421,5320,16373,24098,29212,11731,12816,17480,18117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.719124340841816,51.47474243758555,53.97868942906556,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00238.jpg,mel,1133,1635,901,4184,8100,8741,2780,2829,3950,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.827818930041154,27.97036008230453,44.966368312757204,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00239.jpg,mel,1139,1644,439,1849,1931,3187,1406,2142,3710,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.09208847736626,34.29651234567901,43.36050411522634,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00240.jpg,mel,2385,3022,880,3388,5284,6634,2184,2653,4547,4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.898380117519318,14.408738902727213,18.674658299802005,0.0,249491.0,2040.0,0.753363218701241
train_nb\mel\mel00241.jpg,mel,5094,8169,2267,7712,6954,13478,8085,11689,25150,19829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.99311133274624,56.28605343292767,58.191169137073075,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00242.jpg,mel,313,477,330,1096,2656,1774,565,453,423,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.908909465020576,4.4060082304526755,7.040072016460906,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00243.jpg,mel,5662,7795,3199,16890,21242,28632,11253,13636,24055,15621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.64477341934663,44.87673078759457,58.27393659349171,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00244.jpg,mel,4972,7220,4084,13847,20964,26268,10795,11391,15867,14355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.157884964296706,35.56538530912795,47.657468514254795,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00245.jpg,mel,8833,12525,7235,19845,26490,33824,15216,16049,21136,24734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.00142972339229,42.89085030079895,45.58531655508281,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00246.jpg,mel,1949,2429,2068,4247,5842,5276,3121,2932,2920,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.932705761316875,18.737139917695476,42.34491769547326,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00247.jpg,mel,3685,7829,3955,18372,24000,29772,11856,13710,27756,15936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.55186261923204,81.243164383707,101.67506551793653,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00248.jpg,mel,5838,9468,5785,20535,32863,38336,15841,16009,23419,18584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.786117094080574,27.164110494541056,41.388815796454075,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00249.jpg,mel,5935,8592,4208,16699,25369,30557,11361,11630,16154,15793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.70610298252502,42.25520164670183,38.439702278008255,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00250.jpg,mel,3100,3767,791,7953,16944,13662,2500,2912,42124,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818051119905782,4.634948381415188,5.97195460959798,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00251.jpg,mel,2014,2515,654,2868,3007,5593,2215,3361,6391,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.14410493827161,37.76348765432099,52.526450617283956,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00252.jpg,mel,3393,6215,3560,12988,17405,21264,10092,10370,14549,12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.084483654998992,20.376698957018114,36.043008413882376,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00253.jpg,mel,3393,5248,3654,15118,33458,28315,9486,8590,10749,9593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.47002355462658,58.85670935500642,64.35095332576473,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00254.jpg,mel,1050,1180,479,2489,4952,5972,1643,2032,4052,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.063796296296296,29.97343621399177,42.798467078189304,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00255.jpg,mel,724,1181,913,3108,6499,6087,2096,1588,1732,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2408950617284,27.99715020576132,56.370082304526754,0.0,96571.0,1256.0,0.7692673743098601
train_nb\mel\mel00256.jpg,mel,9931,14463,2189,10736,11331,16134,7698,12871,63744,35462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5711095077931865,2.5873828900041382,2.6396566541820072,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00257.jpg,mel,1833,3577,1642,6347,5879,8390,3713,4445,7677,6962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.663983172235252,23.046162293499137,25.2904593152182,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00258.jpg,mel,5583,6804,4955,9987,12734,12276,7358,6240,6546,12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.707373987560032,19.21202105715856,56.619358409722615,0.0,250104.0,2042.0,0.7537355965790118
train_nb\mel\mel00259.jpg,mel,4154,7406,6071,16686,25128,23834,13231,8735,9541,14257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.70899545669731,51.63764511365322,55.2725027733224,0.0,281980.0,2146.0,0.769429325986968
train_nb\mel\mel00260.jpg,mel,902,1421,589,2789,4169,5366,1621,2145,3569,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.429017814512621,3.4311133274623606,5.552178272448514,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00261.jpg,mel,6491,8809,1949,11610,20784,22431,6577,10312,45869,16994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7405038780252315,8.356165582658702,12.001360757143313,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00262.jpg,mel,1199,1663,650,5798,7684,7823,2355,2960,12808,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2950402656792117,2.5700405309340155,3.474426784369065,0.0,375769.0,2452.0,0.7853981633974483
train_nb\mel\mel00263.jpg,mel,6415,7800,1643,8151,5605,13855,6718,12506,27498,15728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09619200203716,35.36213912083948,45.87451060488706,0.0,375769.0,2452.0,0.7853981633974483
